"name","standing","numWins","numLoss","isChampion","season","seasonStart","seasonEnd"
"Grizzlies","7","50","32","False","2013-2014","2013","2014"
"Grizzlies","5","55","27","False","2014-2015","2014","2015"
"Grizzlies","7","42","40","False","2015-2016","2015","2016"
"Grizzlies","7","43","39","False","2016-2017","2016","2017"
"Grizzlies","14","22","60","False","2017-2018","2017","2018"
"Grizzlies","12","33","49","False","2018-2019","2018","2019"
"Grizzlies","9","34","39","False","2019-2020","2019","2020"
"Grizzlies","8","38","34","False","2020-2021","2020","2021"
"Bullets","7","39","43","False","1980-1981","1980","1981"
"Bullets","5","43","39","False","1981-1982","1981","1982"
"Bullets","7","42","40","False","1982-1983","1982","1983"
"Bullets","8","35","47","False","1983-1984","1983","1984"
"Bullets","6","40","42","False","1984-1985","1984","1985"
"Bullets","6","39","43","False","1985-1986","1985","1986"
"Bullets","6","42","40","False","1986-1987","1986","1987"
"Bullets","7","38","44","False","1987-1988","1987","1988"
"Bullets","9","40","42","False","1988-1989","1988","1989"
"Bullets","10","31","51","False","1989-1990","1989","1990"
"Bullets","10","30","52","False","1990-1991","1990","1991"
"Bullets","13","25","57","False","1991-1992","1991","1992"
"Bullets","14","22","60","False","1992-1993","1992","1993"
"Bullets","12","24","58","False","1993-1994","1993","1994"
"Bullets","14","21","61","False","1994-1995","1994","1995"
"Bullets","10","39","43","False","1995-1996","1995","1996"
"Bullets","8","44","38","False","1996-1997","1996","1997"
"Wizards","9","42","40","False","1997-1998","1997","1998"
"Wizards","13","18","32","False","1998-1999","1998","1999"
"Wizards","13","29","53","False","1999-2000","1999","2000"
"Wizards","14","19","63","False","2000-2001","2000","2001"
"Wizards","10","37","45","False","2001-2002","2001","2002"
"Wizards","9","37","45","False","2002-2003","2002","2003"
"Wizards","13","25","57","False","2003-2004","2003","2004"
"Wizards","5","45","37","False","2004-2005","2004","2005"
"Wizards","5","42","40","False","2005-2006","2005","2006"
"Wizards","7","41","41","False","2006-2007","2006","2007"
"Wizards","5","43","39","False","2007-2008","2007","2008"
"Wizards","15","19","63","False","2008-2009","2008","2009"
"Wizards","14","26","56","False","2009-2010","2009","2010"
"Wizards","13","23","59","False","2010-2011","2010","2011"
"Wizards","14","20","46","False","2011-2012","2011","2012"
"Wizards","12","29","53","False","2012-2013","2012","2013"
"Wizards","5","44","38","False","2013-2014","2013","2014"
"Wizards","5","46","36","False","2014-2015","2014","2015"
"Wizards","10","41","41","False","2015-2016","2015","2016"
"Wizards","4","49","33","False","2016-2017","2016","2017"
"Wizards","8","43","39","False","2017-2018","2017","2018"
"Wizards","11","32","50","False","2018-2019","2018","2019"
"Wizards","9","25","47","False","2019-2020","2019","2020"
"Wizards","8","34","38","False","2020-2021","2020","2021"
"Pistons","11","21","61","False","1980-1981","1980","1981"
"Pistons","7","39","43","False","1981-1982","1981","1982"
"Pistons","8","37","45","False","1982-1983","1982","1983"
"Pistons","4","49","33","False","1983-1984","1983","1984"
"Pistons","4","46","36","False","1984-1985","1984","1985"
"Pistons","5","46","36","False","1985-1986","1985","1986"
"Pistons","3","52","30","False","1986-1987","1986","1987"
"Pistons","2","54","28","False","1987-1988","1987","1988"
"Pistons","1","63","19","False","1988-1989","1988","1989"
"Pistons","1","59","23","False","1989-1990","1989","1990"
"Pistons","3","50","32","False","1990-1991","1990","1991"
"Pistons","5","48","34","False","1991-1992","1991","1992"
"Pistons","10","40","42","False","1992-1993","1992","1993"
"Pistons","13","20","62","False","1993-1994","1993","1994"
"Pistons","12","28","54","False","1994-1995","1994","1995"
"Pistons","6","46","36","False","1995-1996","1995","1996"
"Pistons","5","54","28","False","1996-1997","1996","1997"
"Pistons","11","37","45","False","1997-1998","1997","1998"
"Pistons","5","29","21","False","1998-1999","1998","1999"
"Pistons","7","42","40","False","1999-2000","1999","2000"
"Pistons","10","32","50","False","2000-2001","2000","2001"
"Pistons","2","50","32","False","2001-2002","2001","2002"
"Pistons","1","50","32","False","2002-2003","2002","2003"
"Pistons","3","54","28","False","2003-2004","2003","2004"
"Pistons","2","54","28","False","2004-2005","2004","2005"
"Pistons","1","64","18","False","2005-2006","2005","2006"
"Pistons","1","53","29","False","2006-2007","2006","2007"
"Pistons","2","59","23","False","2007-2008","2007","2008"
"Pistons","8","39","43","False","2008-2009","2008","2009"
"Pistons","12","27","55","False","2009-2010","2009","2010"
"Pistons","11","30","52","False","2010-2011","2010","2011"
"Pistons","10","25","41","False","2011-2012","2011","2012"
"Pistons","11","29","53","False","2012-2013","2012","2013"
"Pistons","11","29","53","False","2013-2014","2013","2014"
"Pistons","12","32","50","False","2014-2015","2014","2015"
"Pistons","8","44","38","False","2015-2016","2015","2016"
"Pistons","10","37","45","False","2016-2017","2016","2017"
"Pistons","9","39","43","False","2017-2018","2017","2018"
"Pistons","8","41","41","False","2018-2019","2018","2019"
"Pistons","13","20","46","False","2019-2020","2019","2020"
"Pistons","15","20","52","False","2020-2021","2020","2021"
"Hornets","12","20","62","False","1988-1989","1988","1989"
"Hornets","14","19","63","False","1989-1990","1989","1990"
"Hornets","11","26","56","False","1990-1991","1990","1991"
"Hornets","11","31","51","False","1991-1992","1991","1992"
"Hornets","5","44","38","False","1992-1993","1992","1993"
"Hornets","9","41","41","False","1993-1994","1993","1994"
"Hornets","4","50","32","False","1994-1995","1994","1995"
"Hornets","9","41","41","False","1995-1996","1995","1996"
"Hornets","5","54","28","False","1996-1997","1996","1997"
"Hornets","4","51","31","False","1997-1998","1997","1998"
"Hornets","9","26","24","False","1998-1999","1998","1999"
"Hornets","4","49","33","False","1999-2000","1999","2000"
"Hornets","6","46","36","False","2000-2001","2000","2001"
"Hornets","4","44","38","False","2001-2002","2001","2002"
"Bobcats","14","18","64","False","2004-2005","2004","2005"
"Bobcats","13","26","56","False","2005-2006","2005","2006"
"Bobcats","11","33","49","False","2006-2007","2006","2007"
"Bobcats","12","32","50","False","2007-2008","2007","2008"
"Bobcats","10","35","47","False","2008-2009","2008","2009"
"Bobcats","7","44","38","False","2009-2010","2009","2010"
"Bobcats","10","34","48","False","2010-2011","2010","2011"
"Bobcats","15","7","59","False","2011-2012","2011","2012"
"Bobcats","14","21","61","False","2012-2013","2012","2013"
"Bobcats","7","43","39","False","2013-2014","2013","2014"
"Hornets","11","33","49","False","2014-2015","2014","2015"
"Hornets","6","48","34","False","2015-2016","2015","2016"
"Hornets","11","36","46","False","2016-2017","2016","2017"
"Hornets","10","36","46","False","2017-2018","2017","2018"
"Hornets","9","39","43","False","2018-2019","2018","2019"
"Hornets","10","23","42","False","2019-2020","2019","2020"
"Hornets","10","33","39","False","2020-2021","2020","2021"
