"id","name","standing","numWins","numLoss","isChampion","season","seasonStart","seasonEnd"
"1610612748","Heat","13","15","67","False","1988-1989","1988","1989"
"1610612748","Heat","11","18","64","False","1989-1990","1989","1990"
"1610612748","Heat","13","24","58","False","1990-1991","1990","1991"
"1610612748","Heat","8","38","44","False","1991-1992","1991","1992"
"1610612748","Heat","11","36","46","False","1992-1993","1992","1993"
"1610612748","Heat","8","42","40","False","1993-1994","1993","1994"
"1610612748","Heat","10","32","50","False","1994-1995","1994","1995"
"1610612748","Heat","8","42","40","False","1995-1996","1995","1996"
"1610612748","Heat","2","61","21","False","1996-1997","1996","1997"
"1610612748","Heat","2","55","27","False","1997-1998","1997","1998"
"1610612748","Heat","1","33","17","False","1998-1999","1998","1999"
"1610612748","Heat","2","52","30","False","1999-2000","1999","2000"
"1610612748","Heat","3","50","32","False","2000-2001","2000","2001"
"1610612748","Heat","11","36","46","False","2001-2002","2001","2002"
"1610612748","Heat","13","25","57","False","2002-2003","2002","2003"
"1610612748","Heat","4","42","40","False","2003-2004","2003","2004"
"1610612748","Heat","1","59","23","False","2004-2005","2004","2005"
"1610612748","Heat","2","52","30","False","2005-2006","2005","2006"
"1610612748","Heat","4","44","38","False","2006-2007","2006","2007"
"1610612748","Heat","15","15","67","False","2007-2008","2007","2008"
"1610612748","Heat","5","43","39","False","2008-2009","2008","2009"
"1610612748","Heat","5","47","35","False","2009-2010","2009","2010"
"1610612748","Heat","2","58","24","False","2010-2011","2010","2011"
"1610612748","Heat","2","46","20","False","2011-2012","2011","2012"
"1610612748","Heat","1","66","16","False","2012-2013","2012","2013"
"1610612748","Heat","2","54","28","False","2013-2014","2013","2014"
"1610612748","Heat","10","37","45","False","2014-2015","2014","2015"
"1610612748","Heat","3","48","34","False","2015-2016","2015","2016"
"1610612748","Heat","9","41","41","False","2016-2017","2016","2017"
"1610612748","Heat","6","44","38","False","2017-2018","2017","2018"
"1610612748","Heat","10","39","43","False","2018-2019","2018","2019"
"1610612748","Heat","5","44","29","False","2019-2020","2019","2020"
"1610612748","Heat","6","40","32","False","2020-2021","2020","2021"
"1610612749","Bucks","3","60","22","False","1980-1981","1980","1981"
"1610612749","Bucks","2","55","27","False","1981-1982","1981","1982"
"1610612749","Bucks","2","51","31","False","1982-1983","1982","1983"
"1610612749","Bucks","2","50","32","False","1983-1984","1983","1984"
"1610612749","Bucks","2","59","23","False","1984-1985","1984","1985"
"1610612749","Bucks","2","57","25","False","1985-1986","1985","1986"
"1610612749","Bucks","4","50","32","False","1986-1987","1986","1987"
"1610612749","Bucks","5","42","40","False","1987-1988","1987","1988"
"1610612749","Bucks","5","49","33","False","1988-1989","1988","1989"
"1610612749","Bucks","6","44","38","False","1989-1990","1989","1990"
"1610612749","Bucks","4","48","34","False","1990-1991","1990","1991"
"1610612749","Bucks","11","31","51","False","1991-1992","1991","1992"
"1610612749","Bucks","12","28","54","False","1992-1993","1992","1993"
"1610612749","Bucks","13","20","62","False","1993-1994","1993","1994"
"1610612749","Bucks","9","34","48","False","1994-1995","1994","1995"
"1610612749","Bucks","13","25","57","False","1995-1996","1995","1996"
"1610612749","Bucks","11","33","49","False","1996-1997","1996","1997"
"1610612749","Bucks","12","36","46","False","1997-1998","1997","1998"
"1610612749","Bucks","6","28","22","False","1998-1999","1998","1999"
"1610612749","Bucks","7","42","40","False","1999-2000","1999","2000"
"1610612749","Bucks","2","52","30","False","2000-2001","2000","2001"
"1610612749","Bucks","9","41","41","False","2001-2002","2001","2002"
"1610612749","Bucks","7","42","40","False","2002-2003","2002","2003"
"1610612749","Bucks","6","41","41","False","2003-2004","2003","2004"
"1610612749","Bucks","13","30","52","False","2004-2005","2004","2005"
"1610612749","Bucks","8","40","42","False","2005-2006","2005","2006"
"1610612749","Bucks","14","28","54","False","2006-2007","2006","2007"
"1610612749","Bucks","13","26","56","False","2007-2008","2007","2008"
"1610612749","Bucks","12","34","48","False","2008-2009","2008","2009"
"1610612749","Bucks","6","46","36","False","2009-2010","2009","2010"
"1610612749","Bucks","9","35","47","False","2010-2011","2010","2011"
"1610612749","Bucks","9","31","35","False","2011-2012","2011","2012"
"1610612749","Bucks","8","38","44","False","2012-2013","2012","2013"
"1610612749","Bucks","15","15","67","False","2013-2014","2013","2014"
"1610612749","Bucks","6","41","41","False","2014-2015","2014","2015"
"1610612749","Bucks","12","33","49","False","2015-2016","2015","2016"
"1610612749","Bucks","6","42","40","False","2016-2017","2016","2017"
"1610612749","Bucks","7","44","38","False","2017-2018","2017","2018"
"1610612749","Bucks","1","60","22","False","2018-2019","2018","2019"
"1610612749","Bucks","1","56","17","False","2019-2020","2019","2020"
"1610612749","Bucks","3","46","26","False","2020-2021","2020","2021"
"1610612750","Timberwolves","13","22","60","False","1989-1990","1989","1990"
"1610612750","Timberwolves","11","29","53","False","1990-1991","1990","1991"
"1610612750","Timberwolves","13","15","67","False","1991-1992","1991","1992"
"1610612750","Timberwolves","12","19","63","False","1992-1993","1992","1993"
"1610612750","Timberwolves","12","20","62","False","1993-1994","1993","1994"
"1610612750","Timberwolves","12","21","61","False","1994-1995","1994","1995"
"1610612750","Timberwolves","12","26","56","False","1995-1996","1995","1996"
"1610612750","Timberwolves","6","40","42","False","1996-1997","1996","1997"
"1610612750","Timberwolves","7","45","37","False","1997-1998","1997","1998"
"1610612750","Timberwolves","8","25","25","False","1998-1999","1998","1999"
"1610612750","Timberwolves","6","50","32","False","1999-2000","1999","2000"
"1610612750","Timberwolves","8","47","35","False","2000-2001","2000","2001"
"1610612750","Timberwolves","5","50","32","False","2001-2002","2001","2002"
"1610612750","Timberwolves","4","51","31","False","2002-2003","2002","2003"
"1610612750","Timberwolves","1","58","24","False","2003-2004","2003","2004"
"1610612750","Timberwolves","9","44","38","False","2004-2005","2004","2005"
"1610612750","Timberwolves","14","33","49","False","2005-2006","2005","2006"
"1610612750","Timberwolves","13","32","50","False","2006-2007","2006","2007"
"1610612750","Timberwolves","13","22","60","False","2007-2008","2007","2008"
"1610612750","Timberwolves","11","24","58","False","2008-2009","2008","2009"
"1610612750","Timberwolves","15","15","67","False","2009-2010","2009","2010"
"1610612750","Timberwolves","15","17","65","False","2010-2011","2010","2011"
"1610612750","Timberwolves","12","26","40","False","2011-2012","2011","2012"
"1610612750","Timberwolves","12","31","51","False","2012-2013","2012","2013"
"1610612750","Timberwolves","10","40","42","False","2013-2014","2013","2014"
"1610612750","Timberwolves","15","16","66","False","2014-2015","2014","2015"
"1610612750","Timberwolves","13","29","53","False","2015-2016","2015","2016"
"1610612750","Timberwolves","13","31","51","False","2016-2017","2016","2017"
"1610612750","Timberwolves","8","47","35","False","2017-2018","2017","2018"
"1610612750","Timberwolves","11","36","46","False","2018-2019","2018","2019"
"1610612750","Timberwolves","14","19","45","False","2019-2020","2019","2020"
"1610612750","Timberwolves","13","23","49","False","2020-2021","2020","2021"
"1610612751","Nets","10","24","58","False","1980-1981","1980","1981"
"1610612751","Nets","4","44","38","False","1981-1982","1981","1982"
"1610612751","Nets","4","49","33","False","1982-1983","1982","1983"
"1610612751","Nets","6","45","37","False","1983-1984","1983","1984"
"1610612751","Nets","5","42","40","False","1984-1985","1984","1985"
"1610612751","Nets","6","39","43","False","1985-1986","1985","1986"
"1610612751","Nets","10","24","58","False","1986-1987","1986","1987"
"1610612751","Nets","11","19","63","False","1987-1988","1987","1988"
"1610612751","Nets","11","26","56","False","1988-1989","1988","1989"
"1610612751","Nets","13","17","65","False","1989-1990","1989","1990"
"1610612751","Nets","11","26","56","False","1990-1991","1990","1991"
"1610612751","Nets","6","40","42","False","1991-1992","1991","1992"
"1610612751","Nets","6","43","39","False","1992-1993","1992","1993"
"1610612751","Nets","7","45","37","False","1993-1994","1993","1994"
"1610612751","Nets","11","30","52","False","1994-1995","1994","1995"
"1610612751","Nets","12","30","52","False","1995-1996","1995","1996"
"1610612751","Nets","13","26","56","False","1996-1997","1996","1997"
"1610612751","Nets","7","43","39","False","1997-1998","1997","1998"
"1610612751","Nets","14","16","34","False","1998-1999","1998","1999"
"1610612751","Nets","12","31","51","False","1999-2000","1999","2000"
"1610612751","Nets","12","26","56","False","2000-2001","2000","2001"
"1610612751","Nets","1","52","30","False","2001-2002","2001","2002"
"1610612751","Nets","2","49","33","False","2002-2003","2002","2003"
"1610612751","Nets","2","47","35","False","2003-2004","2003","2004"
"1610612751","Nets","8","42","40","False","2004-2005","2004","2005"
"1610612751","Nets","4","49","33","False","2005-2006","2005","2006"
"1610612751","Nets","6","41","41","False","2006-2007","2006","2007"
"1610612751","Nets","10","34","48","False","2007-2008","2007","2008"
"1610612751","Nets","11","34","48","False","2008-2009","2008","2009"
"1610612751","Nets","15","12","70","False","2009-2010","2009","2010"
"1610612751","Nets","12","24","58","False","2010-2011","2010","2011"
"1610612751","Nets","12","22","44","False","2011-2012","2011","2012"
"1610612751","Nets","4","49","33","False","2012-2013","2012","2013"
"1610612751","Nets","6","44","38","False","2013-2014","2013","2014"
"1610612751","Nets","8","38","44","False","2014-2015","2014","2015"
"1610612751","Nets","14","21","61","False","2015-2016","2015","2016"
"1610612751","Nets","15","20","62","False","2016-2017","2016","2017"
"1610612751","Nets","12","28","54","False","2017-2018","2017","2018"
"1610612751","Nets","6","42","40","False","2018-2019","2018","2019"
"1610612751","Nets","7","35","37","False","2019-2020","2019","2020"
"1610612751","Nets","2","48","24","False","2020-2021","2020","2021"
"1610612752","Knicks","4","50","32","False","1980-1981","1980","1981"
"1610612752","Knicks","10","33","49","False","1981-1982","1981","1982"
"1610612752","Knicks","5","44","38","False","1982-1983","1982","1983"
"1610612752","Knicks","5","47","35","False","1983-1984","1983","1984"
"1610612752","Knicks","10","24","58","False","1984-1985","1984","1985"
"1610612752","Knicks","11","23","59","False","1985-1986","1985","1986"
"1610612752","Knicks","10","24","58","False","1986-1987","1986","1987"
"1610612752","Knicks","7","38","44","False","1987-1988","1987","1988"
"1610612752","Knicks","2","52","30","False","1988-1989","1988","1989"
"1610612752","Knicks","5","45","37","False","1989-1990","1989","1990"
"1610612752","Knicks","8","39","43","False","1990-1991","1990","1991"
"1610612752","Knicks","2","51","31","False","1991-1992","1991","1992"
"1610612752","Knicks","1","60","22","False","1992-1993","1992","1993"
"1610612752","Knicks","1","57","25","False","1993-1994","1993","1994"
"1610612752","Knicks","3","55","27","False","1994-1995","1994","1995"
"1610612752","Knicks","4","47","35","False","1995-1996","1995","1996"
"1610612752","Knicks","3","57","25","False","1996-1997","1996","1997"
"1610612752","Knicks","7","43","39","False","1997-1998","1997","1998"
"1610612752","Knicks","8","27","23","False","1998-1999","1998","1999"
"1610612752","Knicks","3","50","32","False","1999-2000","1999","2000"
"1610612752","Knicks","4","48","34","False","2000-2001","2000","2001"
"1610612752","Knicks","13","30","52","False","2001-2002","2001","2002"
"1610612752","Knicks","10","37","45","False","2002-2003","2002","2003"
"1610612752","Knicks","7","39","43","False","2003-2004","2003","2004"
"1610612752","Knicks","12","33","49","False","2004-2005","2004","2005"
"1610612752","Knicks","15","23","59","False","2005-2006","2005","2006"
"1610612752","Knicks","12","33","49","False","2006-2007","2006","2007"
"1610612752","Knicks","14","23","59","False","2007-2008","2007","2008"
"1610612752","Knicks","14","32","50","False","2008-2009","2008","2009"
"1610612752","Knicks","11","29","53","False","2009-2010","2009","2010"
"1610612752","Knicks","6","42","40","False","2010-2011","2010","2011"
"1610612752","Knicks","7","36","30","False","2011-2012","2011","2012"
"1610612752","Knicks","2","54","28","False","2012-2013","2012","2013"
"1610612752","Knicks","9","37","45","False","2013-2014","2013","2014"
"1610612752","Knicks","15","17","65","False","2014-2015","2014","2015"
"1610612752","Knicks","13","32","50","False","2015-2016","2015","2016"
"1610612752","Knicks","12","31","51","False","2016-2017","2016","2017"
"1610612752","Knicks","11","29","53","False","2017-2018","2017","2018"
"1610612752","Knicks","15","17","65","False","2018-2019","2018","2019"
"1610612752","Knicks","12","21","45","False","2019-2020","2019","2020"
"1610612752","Knicks","4","41","31","False","2020-2021","2020","2021"
"1610612753","Magic","11","18","64","False","1989-1990","1989","1990"
"1610612753","Magic","9","31","51","False","1990-1991","1990","1991"
"1610612753","Magic","14","21","61","False","1991-1992","1991","1992"
"1610612753","Magic","8","41","41","False","1992-1993","1992","1993"
"1610612753","Magic","4","50","32","False","1993-1994","1993","1994"
"1610612753","Magic","1","57","25","False","1994-1995","1994","1995"
"1610612753","Magic","2","60","22","False","1995-1996","1995","1996"
"1610612753","Magic","7","45","37","False","1996-1997","1996","1997"
"1610612753","Magic","10","41","41","False","1997-1998","1997","1998"
"1610612753","Magic","1","33","17","False","1998-1999","1998","1999"
"1610612753","Magic","9","41","41","False","1999-2000","1999","2000"
"1610612753","Magic","7","43","39","False","2000-2001","2000","2001"
"1610612753","Magic","5","44","38","False","2001-2002","2001","2002"
"1610612753","Magic","8","42","40","False","2002-2003","2002","2003"
"1610612753","Magic","15","21","61","False","2003-2004","2003","2004"
"1610612753","Magic","10","36","46","False","2004-2005","2004","2005"
"1610612753","Magic","10","36","46","False","2005-2006","2005","2006"
"1610612753","Magic","8","40","42","False","2006-2007","2006","2007"
"1610612753","Magic","3","52","30","False","2007-2008","2007","2008"
"1610612753","Magic","3","59","23","False","2008-2009","2008","2009"
"1610612753","Magic","2","59","23","False","2009-2010","2009","2010"
"1610612753","Magic","4","52","30","False","2010-2011","2010","2011"
"1610612753","Magic","6","37","29","False","2011-2012","2011","2012"
"1610612753","Magic","15","20","62","False","2012-2013","2012","2013"
"1610612753","Magic","13","23","59","False","2013-2014","2013","2014"
"1610612753","Magic","13","25","57","False","2014-2015","2014","2015"
"1610612753","Magic","11","35","47","False","2015-2016","2015","2016"
"1610612753","Magic","13","29","53","False","2016-2017","2016","2017"
"1610612753","Magic","14","25","57","False","2017-2018","2017","2018"
"1610612753","Magic","7","42","40","False","2018-2019","2018","2019"
"1610612753","Magic","8","33","40","False","2019-2020","2019","2020"
"1610612753","Magic","14","21","51","False","2020-2021","2020","2021"
"1610612754","Pacers","6","44","38","False","1980-1981","1980","1981"
"1610612754","Pacers","8","35","47","False","1981-1982","1981","1982"
"1610612754","Pacers","11","20","62","False","1982-1983","1982","1983"
"1610612754","Pacers","11","26","56","False","1983-1984","1983","1984"
"1610612754","Pacers","11","22","60","False","1984-1985","1984","1985"
"1610612754","Pacers","10","26","56","False","1985-1986","1985","1986"
"1610612754","Pacers","7","41","41","False","1986-1987","1986","1987"
"1610612754","Pacers","7","38","44","False","1987-1988","1987","1988"
"1610612754","Pacers","10","28","54","False","1988-1989","1988","1989"
"1610612754","Pacers","7","42","40","False","1989-1990","1989","1990"
"1610612754","Pacers","7","41","41","False","1990-1991","1990","1991"
"1610612754","Pacers","6","40","42","False","1991-1992","1991","1992"
"1610612754","Pacers","8","41","41","False","1992-1993","1992","1993"
"1610612754","Pacers","5","47","35","False","1993-1994","1993","1994"
"1610612754","Pacers","2","52","30","False","1994-1995","1994","1995"
"1610612754","Pacers","3","52","30","False","1995-1996","1995","1996"
"1610612754","Pacers","10","39","43","False","1996-1997","1996","1997"
"1610612754","Pacers","3","58","24","False","1997-1998","1997","1998"
"1610612754","Pacers","1","33","17","False","1998-1999","1998","1999"
"1610612754","Pacers","1","56","26","False","1999-2000","1999","2000"
"1610612754","Pacers","8","41","41","False","2000-2001","2000","2001"
"1610612754","Pacers","8","42","40","False","2001-2002","2001","2002"
"1610612754","Pacers","3","48","34","False","2002-2003","2002","2003"
"1610612754","Pacers","1","61","21","False","2003-2004","2003","2004"
"1610612754","Pacers","6","44","38","False","2004-2005","2004","2005"
"1610612754","Pacers","6","41","41","False","2005-2006","2005","2006"
"1610612754","Pacers","9","35","47","False","2006-2007","2006","2007"
"1610612754","Pacers","9","36","46","False","2007-2008","2007","2008"
"1610612754","Pacers","9","36","46","False","2008-2009","2008","2009"
"1610612754","Pacers","10","32","50","False","2009-2010","2009","2010"
"1610612754","Pacers","8","37","45","False","2010-2011","2010","2011"
"1610612754","Pacers","3","42","24","False","2011-2012","2011","2012"
"1610612754","Pacers","3","49","32","False","2012-2013","2012","2013"
"1610612754","Pacers","1","56","26","False","2013-2014","2013","2014"
"1610612754","Pacers","9","38","44","False","2014-2015","2014","2015"
"1610612754","Pacers","7","45","37","False","2015-2016","2015","2016"
"1610612754","Pacers","7","42","40","False","2016-2017","2016","2017"
"1610612754","Pacers","5","48","34","False","2017-2018","2017","2018"
"1610612754","Pacers","5","48","34","False","2018-2019","2018","2019"
"1610612754","Pacers","4","45","28","False","2019-2020","2019","2020"
"1610612754","Pacers","9","34","38","False","2020-2021","2020","2021"
"1610612755","76ers","1","62","20","False","1980-1981","1980","1981"
"1610612755","76ers","3","58","24","False","1981-1982","1981","1982"
"1610612755","76ers","1","65","17","False","1982-1983","1982","1983"
"1610612755","76ers","3","52","30","False","1983-1984","1983","1984"
"1610612755","76ers","3","58","24","False","1984-1985","1984","1985"
"1610612755","76ers","3","54","28","False","1985-1986","1985","1986"
"1610612755","76ers","5","45","37","False","1986-1987","1986","1987"
"1610612755","76ers","10","36","46","False","1987-1988","1987","1988"
"1610612755","76ers","7","46","36","False","1988-1989","1988","1989"
"1610612755","76ers","2","53","29","False","1989-1990","1989","1990"
"1610612755","76ers","5","44","38","False","1990-1991","1990","1991"
"1610612755","76ers","10","35","47","False","1991-1992","1991","1992"
"1610612755","76ers","13","26","56","False","1992-1993","1992","1993"
"1610612755","76ers","11","25","57","False","1993-1994","1993","1994"
"1610612755","76ers","13","24","58","False","1994-1995","1994","1995"
"1610612755","76ers","15","18","64","False","1995-1996","1995","1996"
"1610612755","76ers","14","22","60","False","1996-1997","1996","1997"
"1610612755","76ers","14","31","51","False","1997-1998","1997","1998"
"1610612755","76ers","6","28","22","False","1998-1999","1998","1999"
"1610612755","76ers","4","49","33","False","1999-2000","1999","2000"
"1610612755","76ers","1","56","26","False","2000-2001","2000","2001"
"1610612755","76ers","6","43","39","False","2001-2002","2001","2002"
"1610612755","76ers","4","48","34","False","2002-2003","2002","2003"
"1610612755","76ers","11","33","49","False","2003-2004","2003","2004"
"1610612755","76ers","7","43","39","False","2004-2005","2004","2005"
"1610612755","76ers","9","38","44","False","2005-2006","2005","2006"
"1610612755","76ers","10","35","47","False","2006-2007","2006","2007"
"1610612755","76ers","7","40","42","False","2007-2008","2007","2008"
"1610612755","76ers","6","41","41","False","2008-2009","2008","2009"
"1610612755","76ers","13","27","55","False","2009-2010","2009","2010"
"1610612755","76ers","7","41","41","False","2010-2011","2010","2011"
"1610612755","76ers","8","35","31","False","2011-2012","2011","2012"
"1610612755","76ers","9","34","48","False","2012-2013","2012","2013"
"1610612755","76ers","14","19","63","False","2013-2014","2013","2014"
"1610612755","76ers","14","18","64","False","2014-2015","2014","2015"
"1610612755","76ers","15","10","72","False","2015-2016","2015","2016"
"1610612755","76ers","14","28","54","False","2016-2017","2016","2017"
"1610612755","76ers","3","52","30","False","2017-2018","2017","2018"
"1610612755","76ers","3","51","31","False","2018-2019","2018","2019"
"1610612755","76ers","6","43","30","False","2019-2020","2019","2020"
"1610612755","76ers","1","49","23","False","2020-2021","2020","2021"
"1610612756","Suns","1","57","25","False","1980-1981","1980","1981"
"1610612756","Suns","4","46","36","False","1981-1982","1981","1982"
"1610612756","Suns","2","53","29","False","1982-1983","1982","1983"
"1610612756","Suns","6","41","41","False","1983-1984","1983","1984"
"1610612756","Suns","8","36","46","False","1984-1985","1984","1985"
"1610612756","Suns","9","32","50","False","1985-1986","1985","1986"
"1610612756","Suns","9","36","46","False","1986-1987","1986","1987"
"1610612756","Suns","9","28","54","False","1987-1988","1987","1988"
"1610612756","Suns","3","55","27","False","1988-1989","1988","1989"
"1610612756","Suns","5","54","28","False","1989-1990","1989","1990"
"1610612756","Suns","4","55","27","False","1990-1991","1990","1991"
"1610612756","Suns","4","53","29","False","1991-1992","1991","1992"
"1610612756","Suns","1","62","20","False","1992-1993","1992","1993"
"1610612756","Suns","3","56","26","False","1993-1994","1993","1994"
"1610612756","Suns","2","59","23","False","1994-1995","1994","1995"
"1610612756","Suns","7","41","41","False","1995-1996","1995","1996"
"1610612756","Suns","6","40","42","False","1996-1997","1996","1997"
"1610612756","Suns","4","56","26","False","1997-1998","1997","1998"
"1610612756","Suns","6","27","23","False","1998-1999","1998","1999"
"1610612756","Suns","4","53","29","False","1999-2000","1999","2000"
"1610612756","Suns","6","51","31","False","2000-2001","2000","2001"
"1610612756","Suns","10","36","46","False","2001-2002","2001","2002"
"1610612756","Suns","8","44","38","False","2002-2003","2002","2003"
"1610612756","Suns","13","29","53","False","2003-2004","2003","2004"
"1610612756","Suns","1","62","20","False","2004-2005","2004","2005"
"1610612756","Suns","3","54","28","False","2005-2006","2005","2006"
"1610612756","Suns","2","61","21","False","2006-2007","2006","2007"
"1610612756","Suns","6","55","27","False","2007-2008","2007","2008"
"1610612756","Suns","9","46","36","False","2008-2009","2008","2009"
"1610612756","Suns","3","54","28","False","2009-2010","2009","2010"
"1610612756","Suns","10","40","42","False","2010-2011","2010","2011"
"1610612756","Suns","10","33","33","False","2011-2012","2011","2012"
"1610612756","Suns","15","25","57","False","2012-2013","2012","2013"
"1610612756","Suns","9","48","34","False","2013-2014","2013","2014"
"1610612756","Suns","10","39","43","False","2014-2015","2014","2015"
"1610612756","Suns","14","23","59","False","2015-2016","2015","2016"
"1610612756","Suns","15","24","58","False","2016-2017","2016","2017"
"1610612756","Suns","15","21","61","False","2017-2018","2017","2018"
"1610612756","Suns","15","19","63","False","2018-2019","2018","2019"
"1610612756","Suns","10","34","39","False","2019-2020","2019","2020"
"1610612756","Suns","2","51","21","False","2020-2021","2020","2021"
"1610612757","Trail Blazers","4","45","37","False","1980-1981","1980","1981"
"1610612757","Trail Blazers","8","42","40","False","1981-1982","1981","1982"
"1610612757","Trail Blazers","5","46","36","False","1982-1983","1982","1983"
"1610612757","Trail Blazers","3","48","34","False","1983-1984","1983","1984"
"1610612757","Trail Blazers","5","42","40","False","1984-1985","1984","1985"
"1610612757","Trail Blazers","6","40","42","False","1985-1986","1985","1986"
"1610612757","Trail Blazers","3","49","33","False","1986-1987","1986","1987"
"1610612757","Trail Blazers","3","53","29","False","1987-1988","1987","1988"
"1610612757","Trail Blazers","8","39","43","False","1988-1989","1988","1989"
"1610612757","Trail Blazers","3","59","23","False","1989-1990","1989","1990"
"1610612757","Trail Blazers","1","63","19","False","1990-1991","1990","1991"
"1610612757","Trail Blazers","1","57","25","False","1991-1992","1991","1992"
"1610612757","Trail Blazers","4","51","31","False","1992-1993","1992","1993"
"1610612757","Trail Blazers","7","47","35","False","1993-1994","1993","1994"
"1610612757","Trail Blazers","7","44","38","False","1994-1995","1994","1995"
"1610612757","Trail Blazers","6","44","38","False","1995-1996","1995","1996"
"1610612757","Trail Blazers","5","49","33","False","1996-1997","1996","1997"
"1610612757","Trail Blazers","6","46","36","False","1997-1998","1997","1998"
"1610612757","Trail Blazers","3","35","15","False","1998-1999","1998","1999"
"1610612757","Trail Blazers","3","59","23","False","1999-2000","1999","2000"
"1610612757","Trail Blazers","7","50","32","False","2000-2001","2000","2001"
"1610612757","Trail Blazers","6","49","33","False","2001-2002","2001","2002"
"1610612757","Trail Blazers","6","50","32","False","2002-2003","2002","2003"
"1610612757","Trail Blazers","10","41","41","False","2003-2004","2003","2004"
"1610612757","Trail Blazers","13","27","55","False","2004-2005","2004","2005"
"1610612757","Trail Blazers","15","21","61","False","2005-2006","2005","2006"
"1610612757","Trail Blazers","12","32","50","False","2006-2007","2006","2007"
"1610612757","Trail Blazers","10","41","41","False","2007-2008","2007","2008"
"1610612757","Trail Blazers","4","54","28","False","2008-2009","2008","2009"
"1610612757","Trail Blazers","6","50","32","False","2009-2010","2009","2010"
"1610612757","Trail Blazers","6","48","34","False","2010-2011","2010","2011"
"1610612757","Trail Blazers","11","28","38","False","2011-2012","2011","2012"
"1610612757","Trail Blazers","11","33","49","False","2012-2013","2012","2013"
"1610612757","Trail Blazers","5","54","28","False","2013-2014","2013","2014"
"1610612757","Trail Blazers","4","51","31","False","2014-2015","2014","2015"
"1610612757","Trail Blazers","5","44","38","False","2015-2016","2015","2016"
"1610612757","Trail Blazers","8","41","41","False","2016-2017","2016","2017"
"1610612757","Trail Blazers","3","49","33","False","2017-2018","2017","2018"
"1610612757","Trail Blazers","3","53","29","False","2018-2019","2018","2019"
"1610612757","Trail Blazers","8","35","39","False","2019-2020","2019","2020"
"1610612757","Trail Blazers","6","42","30","False","2020-2021","2020","2021"
"1610612758","Kings","5","40","42","False","1980-1981","1980","1981"
"1610612758","Kings","9","30","52","False","1981-1982","1981","1982"
"1610612758","Kings","6","45","37","False","1982-1983","1982","1983"
"1610612758","Kings","7","38","44","False","1983-1984","1983","1984"
"1610612758","Kings","9","31","51","False","1984-1985","1984","1985"
"1610612758","Kings","7","37","45","False","1985-1986","1985","1986"
"1610612758","Kings","10","29","53","False","1986-1987","1986","1987"
"1610612758","Kings","10","24","58","False","1987-1988","1987","1988"
"1610612758","Kings","10","27","55","False","1988-1989","1988","1989"
"1610612758","Kings","12","23","59","False","1989-1990","1989","1990"
"1610612758","Kings","13","25","57","False","1990-1991","1990","1991"
"1610612758","Kings","10","29","53","False","1991-1992","1991","1992"
"1610612758","Kings","11","25","57","False","1992-1993","1992","1993"
"1610612758","Kings","10","28","54","False","1993-1994","1993","1994"
"1610612758","Kings","9","39","43","False","1994-1995","1994","1995"
"1610612758","Kings","8","39","43","False","1995-1996","1995","1996"
"1610612758","Kings","9","34","48","False","1996-1997","1996","1997"
"1610612758","Kings","9","27","55","False","1997-1998","1997","1998"
"1610612758","Kings","6","27","23","False","1998-1999","1998","1999"
"1610612758","Kings","8","44","38","False","1999-2000","1999","2000"
"1610612758","Kings","3","55","27","False","2000-2001","2000","2001"
"1610612758","Kings","1","61","21","False","2001-2002","2001","2002"
"1610612758","Kings","2","59","23","False","2002-2003","2002","2003"
"1610612758","Kings","4","55","27","False","2003-2004","2003","2004"
"1610612758","Kings","6","50","32","False","2004-2005","2004","2005"
"1610612758","Kings","8","44","38","False","2005-2006","2005","2006"
"1610612758","Kings","11","33","49","False","2006-2007","2006","2007"
"1610612758","Kings","11","38","44","False","2007-2008","2007","2008"
"1610612758","Kings","15","17","65","False","2008-2009","2008","2009"
"1610612758","Kings","14","25","57","False","2009-2010","2009","2010"
"1610612758","Kings","14","24","58","False","2010-2011","2010","2011"
"1610612758","Kings","14","22","44","False","2011-2012","2011","2012"
"1610612758","Kings","13","28","54","False","2012-2013","2012","2013"
"1610612758","Kings","13","28","54","False","2013-2014","2013","2014"
"1610612758","Kings","13","29","53","False","2014-2015","2014","2015"
"1610612758","Kings","10","33","49","False","2015-2016","2015","2016"
"1610612758","Kings","12","32","50","False","2016-2017","2016","2017"
"1610612758","Kings","12","27","55","False","2017-2018","2017","2018"
"1610612758","Kings","9","39","43","False","2018-2019","2018","2019"
"1610612758","Kings","12","31","41","False","2019-2020","2019","2020"
"1610612758","Kings","12","31","41","False","2020-2021","2020","2021"
"1610612759","Spurs","2","52","30","False","1980-1981","1980","1981"
"1610612759","Spurs","2","48","34","False","1981-1982","1981","1982"
"1610612759","Spurs","2","53","29","False","1982-1983","1982","1983"
"1610612759","Spurs","9","37","45","False","1983-1984","1983","1984"
"1610612759","Spurs","6","41","41","False","1984-1985","1984","1985"
"1610612759","Spurs","8","35","47","False","1985-1986","1985","1986"
"1610612759","Spurs","11","28","54","False","1986-1987","1986","1987"
"1610612759","Spurs","8","31","51","False","1987-1988","1987","1988"
"1610612759","Spurs","11","21","61","False","1988-1989","1988","1989"
"1610612759","Spurs","2","56","26","False","1989-1990","1989","1990"
"1610612759","Spurs","2","55","27","False","1990-1991","1990","1991"
"1610612759","Spurs","5","47","35","False","1991-1992","1991","1992"
